h,k,l,intensity_exp,error
0,2,8,6315.107124538195,0
0,3,-9,204.9341279690096,0
0,3,-7,1253.0762501802978,0
0,3,-5,3437.958426648451,0
0,3,-3,3868.10912629701,0
0,3,-1,1284.0226538896572,0
0,3,1,1703.873032883228,0
0,3,3,4958.037267677942,0
0,3,5,5878.240557948398,0
0,3,7,1159.0450321208477,0
0,4,-10,830.156021013947,0
0,4,-4,1067.7723421166565,0
0,4,-2,817.8274041127063,0
0,4,0,5171.426646283926,0
0,4,2,999.0973132250999,0
0,4,4,1452.782602508096,0
0,4,8,439.4289041253286,0
0,4,10,582.7721561880287,0
1,-4,-9,431.5455801255267,0
1,-4,-3,2499.45949870358,0
1,-4,-1,865.2192729197692,0
1,-4,1,1267.0188210623921,0
1,-4,3,2884.9722690454164,0
1,-4,5,3530.4394413018417,0
1,-4,9,157.1638970104508,0
1,-3,-10,2210.0780508303956,0
1,-3,-8,621.7769641706041,0
1,-3,-6,3474.1094187675494,0
1,-3,-4,256.75840245677506,0
1,-3,-2,7192.475282311243,0
1,-3,0,3284.5607176534686,0
1,-3,2,5761.737594413981,0
1,-3,4,204.12824244139333,0
1,-3,6,2330.089083111224,0
1,-3,8,570.5707329778289,0
1,-2,-9,797.4129200656016,0
1,-2,-7,2238.8765741592465,0
1,-2,-5,7018.507552126015,0
1,-2,-3,9140.582881343193,0
1,-2,-1,4225.344573580443,0
1,-2,1,2513.7047991180602,0
1,-2,3,5253.875306260162,0
1,-2,5,3904.4719185266204,0
1,-2,7,1206.131223310756,0
1,-2,9,462.6920799500726,0
1,-1,-10,2802.2075202921546,0
1,-1,-8,2277.8900692433863,0
1,-1,-6,4669.631026567033,0
1,-1,-4,372.76169858551293,0
1,-1,-2,20209.448844863084,0
1,-1,0,5355.9261215439465,0
1,-1,2,10026.894164168485,0
1,-1,4,237.52418176887363,0
1,-1,6,3468.2542929646006,0
1,-1,8,1844.2390141259589,0
1,-1,10,2744.8580077778242,0
1,0,-9,863.6596796935098,0
1,0,-7,1995.503074845677,0
1,0,-5,6552.8803228362685,0
1,0,-3,11844.96766684851,0
1,0,-1,5311.4683422529815,0
1,0,1,3369.774662781845,0
1,0,3,8972.931665262804,0
1,0,5,6548.7919406538185,0
1,0,7,1378.6175815711447,0
1,0,9,1096.907221337395,0
1,1,-10,2001.8338184831375,0
1,1,-8,1803.6379436912773,0
1,1,-6,5279.776599136734,0
1,1,-4,340.79914906108706,0
1,1,-2,13707.887196980764,0
1,1,0,12288.623574785932,0
1,1,2,15821.088180939409,0
1,1,4,616.14694007946,0
1,1,6,6091.317005272488,0
1,1,8,2403.6966997609347,0
1,1,10,4070.9951380118387,0
1,2,-9,470.8410577338662,0
1,2,-7,1099.091602872792,0
1,2,-5,4674.76167876209,0
1,2,-3,7297.976341610656,0
1,2,-1,3059.540709279517,0
1,2,1,2896.096339862437,0
1,2,3,9774.523821959734,0
1,2,5,4585.992521874088,0
1,2,7,1682.2260260370858,0
1,2,9,640.8155658042765,0
1,3,-10,2958.348100689377,0
1,3,-8,617.4193797114775,0
1,3,-6,1736.2851910735158,0
1,3,-4,178.57461627373186,0
1,3,-2,5075.145586616118,0
1,3,0,2821.5102727187436,0
1,3,2,4797.329599832327,0
1,3,4,249.11858020273036,0
1,3,6,1739.4503883348834,0
1,3,8,1741.0485580452373,0
1,4,-5,2618.716933547859,0
1,4,-3,2060.4406986012273,0
1,4,-1,924.4651522936358,0
1,4,1,656.2402721497498,0
1,4,3,1538.2985739956184,0
1,4,5,1890.1696699866434,0
1,4,9,8.815272146704038,0
2,-4,-10,706.7121570203382,0
2,-4,-8,4819.9551840805525,0
2,-4,-6,576.2623434797465,0
2,-4,0,4574.660942524925,0
2,-4,2,535.2711607170887,0
2,-4,4,1299.1279590862637,0
2,-4,6,382.3373249160071,0
2,-4,8,2392.769348917613,0
2,-4,10,433.3593988795235,0
2,-3,-9,140.51018939635668,0
2,-3,-7,1200.3420841932257,0
2,-3,-5,3045.188005113409,0
2,-3,-3,2907.064090774532,0
2,-3,-1,1155.4066209389719,0
2,-3,1,1023.8845259724798,0
2,-3,3,2723.3752199756996,0
2,-3,5,2246.7548144176026,0
2,-3,7,525.3645813187386,0
2,-3,9,4.633130232217651,0
2,-2,-10,705.9995635312234,0
2,-2,-8,3960.0803339167037,0
2,-2,-6,520.6051129458032,0
2,-2,-4,2849.8690880311583,0
2,-2,-2,2114.340105834406,0
2,-2,0,9890.18587368171,0
2,-2,2,1314.213729054618,0
2,-2,4,2278.313191496422,0
2,-2,6,443.4251946531413,0
2,-2,8,3038.5034571080055,0
2,-2,10,449.5616752271267,0
2,-1,-9,555.5099759259817,0
2,-1,-7,1801.959405831078,0
2,-1,-5,5547.757165544942,0
2,-1,-3,6238.536306183295,0
2,-1,-1,2315.569419212481,0
2,-1,1,2279.600891824553,0
2,-1,3,4087.0069833835328,0
2,-1,5,4253.982409826606,0
2,-1,7,1336.0448870283988,0
2,-1,9,796.2649612727992,0
2,0,-8,4930.170551124419,0
2,0,-6,721.9687234750199,0
2,0,-4,3352.378479568117,0
2,0,-2,3157.267182836008,0
2,0,0,19344.466763811026,0
2,0,2,2229.1223276000014,0
2,0,4,2394.564884314626,0
2,0,6,948.9703811434938,0
2,0,8,4420.57014683494,0
2,0,10,1250.1965138698738,0
2,1,-9,334.9315325939973,0
2,1,-7,1201.119758435985,0
2,1,-5,3985.2103212228167,0
2,1,-3,4168.03770710782,0
2,1,-1,1674.6278804186338,0
2,1,1,2753.072624435861,0
2,1,3,4812.8660661662925,0
2,1,5,6001.750114093282,0
2,1,7,1832.598731184855,0
2,1,9,763.7365154729549,0
2,2,-8,2735.4124146691875,0
2,2,-6,285.4766580396662,0
2,2,-4,3052.992567039487,0
2,2,-2,1796.3291101486766,0
2,2,0,9684.843179849948,0
2,2,2,2210.2006777174465,0
2,2,4,2991.7143816314165,0
2,2,6,553.3568503231044,0
2,2,8,5038.34875695759,0
2,3,-9,489.01010442973313,0
2,3,-7,663.1405535210073,0
2,3,-5,2648.132603927467,0
2,3,-3,3282.112916747471,0
2,3,-1,913.3759979377929,0
2,3,1,1131.4829116173294,0
2,3,3,3636.421425771657,0
2,3,5,2772.2459009529616,0
2,3,7,1084.967517834907,0
2,3,9,167.85487213219088,0
2,4,-10,357.677720884658,0
2,4,-8,2090.0014824092746,0
2,4,-6,283.80842636056985,0
2,4,-4,1236.5852491163917,0
2,4,-2,443.481210677688,0
2,4,0,4062.9516076848436,0
2,4,2,273.9418170206037,0
2,4,4,1369.8515210956164,0
2,4,6,392.67011696199404,0
2,4,8,1311.7913114009327,0
3,-4,-9,523.6745830581278,0
3,-4,-7,874.9301901529948,0
3,-4,-5,1935.9852547087653,0
3,-4,3,1274.734086241409,0
3,-4,5,1041.7025964985967,0
3,-4,7,446.7213108090903,0
3,-4,9,301.7966797215605,0
3,-3,-10,2746.869030092955,0
3,-3,-8,465.073866627083,0
3,-3,-6,164.35476700876714,0
3,-3,0,880.7883016525808,0
3,-3,2,2489.198132555329,0
3,-3,4,136.96301927795082,0
3,-3,6,1298.4840852787518,0
3,-3,8,730.9168347007195,0
3,-3,10,1307.880364336437,0
3,-2,-7,645.8776379276391,0
3,-2,-5,2373.22978968527,0
3,-2,-3,2425.323705133481,0
3,-2,-1,1273.2489785971416,0
3,-2,1,567.833260839407,0
3,-2,3,2455.992349740245,0
3,-2,5,1648.1176899341606,0
3,-2,7,592.4818226430007,0
3,-2,9,332.94266584217746,0
3,-1,-10,2648.7267644590174,0
3,-1,-8,973.7805624567613,0
3,-1,-6,2221.54729456071,0
3,-1,-4,209.3711694721321,0
3,-1,-2,5583.571468452568,0
3,-1,0,2600.494995254345,0
3,-1,2,3818.9646110824847,0
3,-1,4,188.93721016446196,0
3,-1,6,2277.503922474094,0
3,-1,8,1342.5196890880254,0
3,0,-7,761.0221631827811,0
3,0,-5,2566.2868337489294,0
3,0,-3,3396.2326623621734,0
3,0,-1,1595.5190279376748,0
3,0,1,915.6579587151717,0
3,0,3,3234.945910268242,0
3,0,5,3939.3583550928465,0
3,0,7,1123.5392141859047,0
3,0,9,635.3135696612036,0
3,1,-8,925.6355147891162,0
3,1,-6,1734.438137029506,0
3,1,-4,179.14008213129955,0
3,1,-2,4946.166218263997,0
3,1,0,2370.3582840698004,0
3,1,2,3985.067778277878,0
3,1,4,184.6052500144583,0
3,1,6,2976.317940847351,0
3,1,8,1460.6062059515068,0
3,1,10,1636.0384933312478,0
3,2,-9,673.7535310148024,0
3,2,-5,1631.640878090163,0
3,2,-3,2428.0720035682166,0
3,2,-1,780.8547413611886,0
3,2,1,1061.9881315221633,0
3,2,3,3785.7456866782118,0
3,2,5,2154.630946696565,0
3,2,7,1249.9314506777573,0
3,2,9,449.6054157837759,0
3,3,-10,1643.1413436145226,0
3,3,-8,590.1248813826697,0
3,3,-4,141.5276432526323,0
3,3,-2,2784.051213167683,0
3,3,0,1903.4681520052472,0
3,3,2,2582.687147480875,0
3,3,10,722.9602419249176,0
3,4,-9,382.02437891034845,0
3,4,-7,813.2283045440965,0
3,4,-1,730.0847082210595,0
3,4,1,599.0448238336387,0
3,4,7,303.2380428374669,0
3,4,9,132.90839975674706,0
4,-4,-10,628.8110061069572,0
4,-4,-8,2125.7394809884067,0
4,-4,-6,68.15509328856521,0
4,-4,-4,1153.5091373956673,0
4,-4,-2,497.2224676635423,0
4,-4,0,2266.3239848260346,0
4,-4,2,458.14874169509324,0
4,-4,4,636.9364828675887,0
4,-4,6,229.9691313256807,0
4,-4,10,232.70479534086812,0
4,-3,-9,594.8368280933446,0
4,-3,-7,1105.3368155545404,0
4,-3,-5,2262.132014676772,0
4,-3,1,1255.1410768486212,0
4,-3,3,814.1724222972687,0
4,-3,5,1331.6554713336277,0
4,-3,7,692.7072503408754,0
4,-3,9,348.10153803341257,0
4,-2,-10,836.5549090863263,0
4,-2,-8,3795.1870479833924,0
4,-2,-6,183.5229355353127,0
4,-2,-4,1087.1111846794743,0
4,-2,-2,652.4286667170485,0
4,-2,0,3255.6432525107903,0
4,-2,2,271.2294295614398,0
4,-2,4,577.0005240393232,0
4,-2,6,536.3565712260174,0
4,-2,8,1746.4723008963724,0
4,-2,10,506.8645376946872,0
4,-1,-9,792.6343295399624,0
4,-1,-7,845.3113122874181,0
4,-1,-5,1422.0858800672781,0
4,-1,-3,1481.1542381731213,0
4,-1,1,844.3394391456463,0
4,-1,3,1201.5967979199947,0
4,-1,5,2219.244575440073,0
4,-1,7,856.1457942687066,0
4,0,-10,986.6641288182377,0
4,0,-8,4105.761383856528,0
4,0,-6,143.76882497420704,0
4,0,-4,1119.093165577216,0
4,0,-2,852.7670842616591,0
4,0,0,4888.07771305238,0
4,0,2,945.3531741353185,0
4,0,10,282.72403723472456,0
4,1,-9,661.6582091882677,0
4,1,-5,492.6778694994912,0
4,1,-3,444.9727489447183,0
4,1,-1,851.574546016356,0
4,1,1,496.77960219113515,0
4,1,3,1673.241803048458,0
4,1,5,2078.9941502811907,0
4,1,9,229.9038905635348,0
4,2,-10,807.7147963563879,0
4,2,-8,3159.081308181916,0
4,2,-4,376.70629270189585,0
4,2,-2,205.3502250960943,0
4,2,0,2491.6138541118985,0
4,2,2,441.48162592089903,0
4,2,6,163.8614793692244,0
4,2,8,874.8596481444782,0
4,2,10,294.14542106171234,0
4,3,-9,416.38422530518886,0
4,3,-7,30.279386438194518,0
4,3,-1,259.667166452254,0
4,3,5,609.5073697047517,0
4,3,7,175.91686895963218,0
4,3,9,190.2250333819672,0
4,4,-10,411.54658296881524,0
4,4,-8,1296.3215728310959,0
4,4,-6,139.55047863122638,0
4,4,-4,712.8088512791976,0
4,4,-2,41.219255703436,0
4,4,0,384.4897279648242,0
4,4,2,60.159895855995686,0
4,4,4,214.54126941639777,0
4,4,6,113.96053030544576,0
4,4,8,627.8779674709735,0
5,-4,-9,427.47746713600077,0
5,-4,-7,233.57132654595677,0
5,-4,-5,1400.2225454343422,0
5,-4,-3,571.4969738531394,0
5,-4,-1,575.2751255229102,0
5,-4,1,309.325081669839,0
5,-4,5,944.7237228708228,0
5,-4,7,262.69177555271705,0
5,-4,9,129.80240652900375,0
5,-3,-8,283.784235745907,0
5,-3,-6,1202.8444522376094,0
5,-3,-4,285.2188906572223,0
5,-3,0,1527.7271884778872,0
5,-3,2,1651.0091015329153,0
5,-3,4,146.1765323727951,0
5,-3,6,569.8054969218886,0
5,-3,10,670.6513116045379,0
5,-2,-9,620.3313926384966,0
5,-2,-7,1133.3755013244975,0
5,-2,-5,2542.8312755223174,0
5,-2,-3,2492.059003260376,0
5,-2,-1,584.2553078958344,0
5,-2,1,715.626973860659,0
5,-2,3,839.0146450901223,0
5,-2,5,1845.1592747388538,0
5,-2,7,525.8037659815114,0
5,-2,9,251.17121209758204,0
5,-1,-10,1810.4717540483905,0
5,-1,-8,859.4793228115964,0
5,-1,-6,2134.3165262668904,0
5,-1,-4,203.05680863035602,0
5,-1,-2,1985.6053954503043,0
5,-1,0,1925.4904392811115,0
5,-1,6,1835.5686690344646,0
5,-1,8,477.8179970989953,0
5,-1,10,201.70567340103784,0
5,0,-9,443.88932045062774,0
5,0,-7,580.6906350098986,0
5,0,-5,1786.3372740274651,0
5,0,-3,1814.3342495862594,0
5,0,5,642.2073576902036,0
5,0,7,271.426099040727,0
5,0,9,158.8720041575385,0
5,1,-8,1077.9734462320826,0
5,1,-6,1679.1314845353204,0
5,1,-4,141.4167205299665,0
5,1,-2,815.7159267720373,0
5,1,0,504.326946700206,0
5,1,2,1064.1823919075887,0
5,1,4,62.85136778614978,0
5,1,6,562.0804734293214,0
5,1,8,306.0484104875565,0
5,2,-7,390.06785445125723,0
5,2,-5,1192.352102400406,0
5,2,-3,1743.5101252425225,0
5,2,-1,15.555629732046357,0
5,2,1,54.651406108502925,0
5,2,3,326.91373649031993,0
5,2,5,583.7359846893539,0
5,2,7,258.65350741293975,0
5,3,-10,137.1043593714589,0
5,3,-6,1116.0591125853748,0
5,3,-2,194.31903344312389,0
5,3,0,75.4002415580546,0
5,3,2,373.1570824753058,0
5,3,4,58.06136391350232,0
5,3,6,404.5375704139709,0
5,3,8,109.78407601238561,0
5,3,10,366.5854336151041,0
5,4,-9,239.59010478073344,0
5,4,-5,177.41327055129145,0
5,4,-3,214.5351867345232,0
5,4,-1,58.66192208914654,0
5,4,1,68.16327585138082,0
5,4,3,262.83291859601405,0
5,4,7,65.54582606969214,0
5,4,9,89.90139773687183,0
6,-4,-10,313.91258552070593,0
6,-4,-8,809.160202146795,0
6,-4,-6,267.128408457961,0
6,-4,-4,610.7865735822463,0
6,-4,-2,429.5929531714814,0
6,-4,0,1890.4117816291623,0
6,-4,2,182.7394065748583,0
6,-4,4,339.0910433327371,0
6,-4,6,121.02542399835234,0
6,-4,8,853.3403325637568,0
6,-3,-9,120.04222881568916,0
6,-3,-7,724.9257446560313,0
6,-3,-5,1193.0617041639302,0
6,-3,-1,479.82624757858565,0
6,-3,3,622.1783262113377,0
6,-3,5,1074.7987963020796,0
6,-3,7,252.27776028353173,0
6,-3,9,164.25264154261646,0
6,-2,-10,373.0830006927139,0
6,-2,-8,1247.6434640422217,0
6,-2,-6,314.1659872967338,0
6,-2,-2,552.1331067497515,0
6,-2,0,3485.5809939370233,0
6,-2,2,486.4728320958134,0
6,-2,4,503.50964313653304,0
6,-2,6,38.130738988593215,0
6,-2,8,600.8806959170956,0
6,-2,10,216.72661200831317,0
6,-1,-9,377.2330784660043,0
6,-1,-3,929.5765921827523,0
6,-1,-1,380.27754066542815,0
6,-1,1,662.132659306154,0
6,-1,3,1250.2007122646796,0
6,-1,5,682.8133040197354,0
6,-1,7,372.3592438541567,0
6,0,-10,329.36105798674913,0
6,0,-8,1890.9854998979658,0
6,0,-4,1354.6138052969955,0
6,0,-2,493.41778182393944,0
6,0,0,2816.1417499579798,0
6,0,2,571.9174863726686,0
6,0,4,752.2186347880656,0
6,0,6,62.918418238697136,0
6,0,10,92.56512394984759,0
6,1,-9,337.03900701701866,0
6,1,-7,743.0439264050135,0
6,1,-5,1143.4455386522409,0
6,1,-3,1103.6022166391533,0
6,1,-1,419.37882590033666,0
6,1,3,985.4707653305231,0
6,1,5,218.45824673912117,0
6,1,7,113.75560927263038,0
6,1,9,51.60013578454781,0
6,2,-10,338.1333186935733,0
6,2,-8,1204.931894274782,0
6,2,-4,856.5676888991591,0
6,2,-2,330.4117325183873,0
6,2,0,1856.9311285439223,0
6,2,2,39.238222955220216,0
6,2,6,83.56528149341474,0
6,2,8,359.20943384435975,0
6,2,10,81.4921891187201,0
6,3,-9,139.3212430423955,0
6,3,-7,612.4938196467325,0
6,3,-3,462.37740456856386,0
6,3,-1,40.66249545230618,0
6,3,1,134.947668738418,0
6,3,3,128.80327189766533,0
6,3,5,232.37086441994703,0
6,3,7,97.60940620036783,0
6,3,9,31.666020457477817,0
6,4,-10,139.99734833547066,0
6,4,-8,759.3576435403868,0
6,4,-6,123.9554468420837,0
6,4,-4,131.91288244517014,0
6,4,-2,29.95345783007707,0
6,4,0,255.7499257153524,0
6,4,2,54.09591811604483,0
6,4,4,161.93772740654447,0
6,4,6,36.470916893696476,0
6,4,8,226.26155780404986,0
7,-4,-9,136.76278706992764,0
7,-4,-7,477.8174276754042,0
7,-4,-5,819.3618650733359,0
7,-4,3,515.731682997894,0
7,-4,5,279.7206277267327,0
7,-4,7,99.89500374937094,0
7,-4,9,149.79415790546471,0
7,-3,-10,483.70966663687904,0
7,-3,-6,702.8757798373272,0
7,-3,-4,195.02615284782053,0
7,-3,-2,903.8204001971724,0
7,-3,0,724.1947224523911,0
7,-3,2,562.6771776642443,0
7,-3,4,144.60526764405637,0
7,-3,6,315.17285294855554,0
7,-3,8,390.0455695005482,0
7,-2,-7,640.099395059492,0
7,-2,-5,731.1629470313594,0
7,-2,-3,673.9207814409373,0
7,-2,-1,348.4302629552616,0
7,-2,1,337.35339072964155,0
7,-2,3,492.1428271148475,0
7,-2,9,104.96448339350407,0
7,-1,-8,608.8540886221713,0
7,-1,-6,701.9313176213042,0
7,-1,-4,231.8577528515525,0
7,-1,-2,2175.785298718558,0
7,-1,0,427.40357216329244,0
7,-1,2,777.9151406658211,0
7,-1,4,110.56208892383803,0
7,-1,6,340.9779827806086,0
7,-1,8,49.85306012866975,0
7,-1,10,131.25957950531026,0
7,0,-9,125.5922243266899,0
7,0,-7,463.1586353567701,0
7,0,-5,895.9704406659773,0
7,0,-3,489.7283499722772,0
7,0,-1,884.8333233843962,0
7,0,1,426.01055242714574,0
7,0,3,362.4203032344583,0
7,0,5,220.41185343409455,0
7,0,7,117.03582304744371,0
7,0,9,35.0444854985108,0
7,1,-8,365.46548255740055,0
7,1,-6,790.6435777143113,0
7,1,-4,113.33722097769203,0
7,1,-2,1737.3178054967138,0
7,1,0,232.80361139592557,0
7,1,2,211.4897798013005,0
7,1,4,17.22269112955349,0
7,1,8,57.234333171823856,0
7,2,-7,294.94118357311646,0
7,2,-5,367.99081364855215,0
7,2,-3,336.08893125641436,0
7,2,-1,149.85808668330415,0
7,2,1,138.00556725823418,0
7,2,3,172.04433547221072,0
7,2,5,136.7701015775821,0
7,2,7,126.65919171075099,0
7,3,-10,312.25343726089784,0
7,3,-8,423.1690027885222,0
7,3,-6,401.6320578511583,0
7,3,-4,67.8761501627091,0
7,3,-2,71.32138656804202,0
7,3,0,58.3807003378807,0
7,3,2,99.99694233671296,0
7,3,4,27.73413938560767,0
7,3,8,53.561233854649636,0
7,3,10,122.85877125347298,0
7,4,-9,83.12391594279423,0
7,4,-7,340.11192687689766,0
7,4,-5,120.62799179744074,0
7,4,-1,44.91314508196107,0
7,4,1,71.38367812214001,0
7,4,7,13.421070469302483,0
7,4,9,31.953490165067183,0
8,-4,-10,210.33318125857977,0
8,-4,-8,372.2693646888896,0
8,-4,-6,28.177945602657445,0
8,-4,-4,288.3964892434382,0
8,-4,-2,154.91357197018073,0
8,-4,0,600.9772549051431,0
8,-4,2,93.11405915966799,0
8,-4,4,63.02642350395029,0
8,-4,6,106.52383162879893,0
8,-4,8,131.34036925269652,0
8,-4,10,65.81878953542152,0
8,-3,-9,151.69362049412112,0
8,-3,-7,501.14128514742646,0
8,-3,-5,445.8611925586636,0
8,-3,-3,193.04090156063612,0
8,-3,-1,165.2789714944851,0
8,-3,1,255.4114890300582,0
8,-3,3,414.9521037938785,0
8,-3,5,172.13155560334138,0
8,-3,7,89.5892500235164,0
8,-3,9,66.65784345625487,0
8,-2,-10,318.68717956260997,0
8,-2,-8,509.09272642553634,0
8,-2,-6,111.29617351923372,0
8,-2,-4,274.3093324281326,0
8,-2,-2,461.6096138247537,0
8,-2,0,1447.178351355211,0
8,-2,2,18.878075516302022,0
8,-2,4,24.153242565033022,0
8,-2,6,75.42860570578236,0
8,-1,-9,87.43874527649075,0
8,-1,-7,423.386287450925,0
8,-1,-5,242.424424257119,0
8,-1,-3,90.92426742494659,0
8,-1,-1,93.69656037563583,0
8,-1,1,293.44632930953577,0
8,-1,3,297.6648224809544,0
8,-1,5,247.5935555987764,0
8,-1,7,56.00997576552698,0
8,0,-10,158.69861088892412,0
8,0,-8,328.43286751691073,0
8,0,-6,134.3637343769631,0
8,0,-4,39.18085582327521,0
8,0,-2,43.79397866990437,0
8,0,0,609.6117783143171,0
8,0,2,191.85016676277874,0
8,0,4,52.089457045576026,0
8,0,6,83.01113173174767,0
8,0,8,101.79497070544544,0
8,0,10,25.566363177291933,0
8,1,-9,74.71986242274147,0
8,1,-7,230.53539936064485,0
8,1,-5,28.918880766253363,0
8,1,-3,399.6902318365489,0
8,1,-1,142.10349705545036,0
8,1,1,124.4375470076015,0
8,1,5,74.39283981404662,0
8,1,7,75.11653187949534,0
8,1,9,18.889990511093686,0
8,2,-10,127.36827906320372,0
8,2,-6,59.236238605757464,0
8,2,-4,171.42737256773987,0
8,2,-2,127.5724211041529,0
8,2,0,95.4664797949372,0
8,2,2,29.92363819849654,0
8,2,4,39.51479278375952,0
8,2,6,60.501275076441765,0
8,2,10,43.8292963729511,0
8,3,-7,187.5210531423395,0
8,3,-5,148.85769772975826,0
8,3,-3,61.150864629486854,0
8,3,-1,25.05361087373486,0
8,3,1,67.0835450472338,0
8,3,3,100.7556243585277,0
8,3,5,139.67052061372434,0
8,3,7,37.091401490051524,0
8,3,9,25.691185160129827,0
8,4,-10,58.5283651469999,0
8,4,-8,145.77919297524372,0
8,4,-6,26.677233717601016,0
8,4,-4,36.51501247240989,0
8,4,-2,13.732360426452832,0
8,4,0,178.6748507720768,0
8,4,2,41.148909033366884,0
8,4,4,52.170543051771666,0
8,4,6,20.131978625964884,0
8,4,8,57.727678242535866,0
8,4,10,28.422804054623292,0
9,-4,-9,34.191195236279036,0
9,-4,-7,111.70213903163808,0
9,-4,-5,387.839694465982,0
9,-4,-3,53.77631917879754,0
9,-4,-1,187.4673112484235,0
9,-4,1,151.94382388136773,0
9,-4,3,238.13745835961385,0
9,-4,5,150.75714481190508,0
9,-4,7,84.02964051743905,0
9,-4,9,47.917461159388026,0
9,-3,-10,386.62820998655195,0
9,-3,-8,147.5058806859695,0
9,-3,-6,323.0722522803289,0
9,-3,-2,520.0556183403548,0
9,-3,0,230.7184422003843,0
9,-3,2,292.0877539095871,0
9,-3,4,79.46737044480953,0
9,-3,6,184.6857454370553,0
9,-2,-9,105.91658400383129,0
9,-2,-5,757.6781392835518,0
9,-2,-3,254.2053503679627,0
9,-2,-1,344.6976789524544,0
9,-2,1,221.30152387710237,0
9,-2,3,408.2130484574613,0
9,-2,5,199.8573155719861,0
9,-2,7,117.77748013783446,0
9,-1,-10,185.17628916445477,0
9,-1,-6,97.62221050681592,0
9,-1,-4,37.21165180656999,0
9,-1,-2,169.47487426379655,0
9,-1,0,141.50851512544003,0
9,-1,2,431.6600410519344,0
9,-1,4,97.45342694170678,0
9,0,-7,109.38710591075123,0
9,0,-5,227.02001749134388,0
9,0,-3,199.56061242728182,0
9,0,-1,192.90306748113247,0
9,0,1,135.10764595378762,0
9,0,3,233.91289993903354,0
9,0,5,172.85531023956423,0
9,0,7,52.080777673932424,0
9,0,9,13.83924262624691,0
9,1,-10,189.3310986228671,0
9,1,-8,104.39592479445996,0
9,1,-6,68.12580351505251,0
9,1,-4,71.81180758401536,0
9,1,-2,141.90924145427482,0
9,1,0,111.75351427191886,0
9,1,2,140.7354882595353,0
9,1,4,17.610493229461238,0
9,1,6,128.3660688693546,0
9,1,8,86.22091304295928,0
9,1,10,52.69811908759728,0
9,2,-7,266.5435097868445,0
9,2,-5,128.5835891667794,0
9,2,-3,24.61742508894169,0
9,2,-1,92.62565833443438,0
9,2,1,35.163050654380946,0
9,2,3,90.1065101959508,0
9,2,5,44.897605201918395,0
9,2,9,40.21928241075378,0
9,3,-10,122.80879716193641,0
9,3,-8,10.048156479141559,0
9,3,-6,16.615560109853988,0
9,3,-2,186.88710739211388,0
9,3,0,9.001745217396786e-23,0
9,3,2,52.80525479242043,0
9,3,6,39.881215976598355,0
9,3,8,49.199965046331194,0
9,3,10,34.90541729482343,0
9,4,-9,35.20639909210343,0
9,4,-7,10.689135918640469,0
9,4,-5,8.32902057865738,0
9,4,-3,30.12786421193322,0
9,4,-1,38.458843073438544,0
9,4,1,23.373495973088875,0
9,4,3,66.4614863699687,0
9,4,5,23.92043836378855,0
9,4,7,24.98768730839117,0
9,4,9,12.014583018480703,0
10,-4,-10,119.60782267539076,0
10,-4,-6,54.97396592670486,0
10,-4,-4,58.4113012674835,0
10,-4,-2,7.489292332877937,0
10,-4,0,253.47121933329518,0
10,-4,2,43.54082240564566,0
10,-4,4,44.62477067901813,0
10,-4,6,56.0240538270304,0
10,-4,8,121.2039371217247,0
10,-3,-9,33.87646575613122,0
10,-3,-7,218.22201825692872,0
10,-3,-3,53.74511540787789,0
10,-3,-1,107.3922937186369,0
10,-3,1,56.34074572460553,0
10,-3,3,196.87630753021247,0
10,-3,5,98.26100165181394,0
10,-3,7,46.4076891566912,0
10,-2,-10,130.25543376416041,0
10,-2,-8,297.84567133144105,0
10,-2,-6,7.047651180096772,0
10,-2,-4,108.60482858785194,0
10,-2,-2,267.3476266098371,0
10,-2,0,82.05840701047396,0
10,-2,2,109.24906671663064,0
10,-2,4,175.6965575385819,0
10,-1,-9,28.421469970595087,0
10,-1,-7,47.38544851736074,0
10,-1,-5,158.28205604646308,0
10,-1,-3,68.85695999744227,0
10,-1,-1,0.6169240702658976,0
10,-1,1,321.5521829426411,0
10,0,-10,106.31790391136603,0
10,0,-8,137.4238341760314,0
10,0,-6,35.369665261371885,0
10,0,-4,13.981217745714902,0
10,0,0,367.5983386711693,0
10,0,6,26.089701564088543,0
10,0,8,86.8299556170879,0
10,0,10,16.670243635143265,0
10,1,-9,19.381634906189223,0
10,1,-7,108.923875752889,0
10,1,-5,73.4952010849864,0
10,1,-3,21.85097171722339,0
10,1,-1,19.717068586023064,0
10,1,1,56.86305017123242,0
10,1,3,51.524351671142526,0
10,1,5,80.09568220374437,0
10,1,7,29.428312441602397,0
10,1,9,28.03063097366942,0
10,2,-10,48.11415873922477,0
10,2,-8,64.42936146945269,0
10,2,-6,19.008876848607844,0
10,2,-4,16.558912608763688,0
10,2,-2,7.093943546257562,0
10,2,0,59.556569261744244,0
10,2,2,26.011907070055138,0
10,2,4,14.80660839786967,0
10,2,6,10.899895411058138,0
10,2,8,58.22702025460997,0
10,2,10,7.294681629510347,0
10,3,-9,14.851281753826562,0
10,3,-7,33.34011015442627,0
10,3,-5,32.80866549858152,0
10,3,-3,22.141220638579814,0
10,3,-1,23.472612807236754,0
10,3,1,40.539401603745034,0
10,3,3,8.51732263561817,0
10,3,5,19.76659747452917,0
10,3,7,7.822852380845235,0
10,3,9,21.560097004548528,0
10,4,-10,8.784088322011032,0
